,ROPOLine,Task Order,Condom Adjusted Task Order,Country,RO Number,PO DO IO Number,Order Number,Prime Line Number,Status Name,TLP Indicator,Order Type,Fulfillment Method,Transportation Mode,Item Tracer Category,Product Category,Item ID,ProductName,UOM,Base Unit,Base Unit Multiplier,Item Volume,Item Volume UOM,Item Weight,Item Weight UOM,Health Element,D365 Health Element,D365 Funding Source,D365 Funding Source Detail,Estimated Lead Time in Days,Emergency Order,Manufacturer Name,Manufacturer Location,Manufacture CountryCountry of Origin,Supplier,Order Pick Up Country,Vendor Incoterm,Destination Incoterm,Unit Price,List Price,Ordered Quantity,Line Total,Shipped Quantity,QAquantity,Delivery Value,Total Actual Freight Costs,In Full (IFD),On Time (OTD),Between -14 and 14,Between -30 and 30,OTIF Categories,OTIF Between -14 and 14,OTIF Between -30 and 30,Average Days Late Binned,Average Days Late,Number of Shipments,Delivery Progress,Line Delivery Status,Agreed Delivery Date,Agreed Delivery Date Year,Agreed Delivery Date Year Month,Agreed Delivery Date Fiscal Year,Agreed Delivery Date Fiscal Quarter Year,Revised Agreed Delivery Date,Revised Agreed Delivery Date Year,Revised Agreed Delivery Date Year Month,Revised Agreed Delivery Date Fiscal Year,Revised Agreed Delivery Date Fiscal Quarter Year,Order Entry Date,Order Entry Date Year,Order Entry Date Year Month,Order Entry Date Fiscal Year,Order Entry Date Fiscal Quarter Year,Requested Delivery Date,Requested Delivery Date Year,Requested Delivery Date Year Month,Requested Delivery Date Fiscal Year,Requested Delivery Date Fiscal Quarter Year,Estimated Delivery Date,Estimated Delivery Date Year,Estimated Delivery Date Year Month,Estimated Delivery Date Fiscal Year,Estimated Delivery Date Fiscal Quarter Year,Latest Actual Delivery Date,Latest Actual Delivery Date Year,Latest Actual Delivery Date Year Month,Latest Actual Delivery Date Fiscal Year,Latest Actual Delivery Date Fiscal Quarter Year,RO Clarified Date,RO Sent Plan Fulfillment Date,RO Sent Sourcing RFX Event Date,Initial PSM Source Approval Date,Recipient Approval Date,USAID Approval Date,PO Released For Fulfillment Date,PO Released For Fulfillment Date Year,PO Released For Fulfillment Date Year Month,PO Released For Fulfillment Date Fiscal Year,PO Released For Fulfillment Date Fiscal Quarter Year,Committed Goods Available Date,Actual Goods Available Date,Actual Cargo Ready Date,QA Complete Date,Max Pick Up Date,Max Ship Date,Max Departure Date,Max Arrival Date,Order Cycle Time,RO on Hold - Client,RO on Hold - Recipient,RO on Hold – Pre-RFxPre-Allocation Stage,RO on Hold – Tech Package Stage,RO on Hold – Supply Planning,On Hold Pending PO Release,On Hold Pending RO Release,Line Item Total Dwell,RO Validation,Sourcing and Planning,USAID Approval,Process PODO,Manufacture,Pick Up,Deliver,Quality Assurance,Reason Code,Reason Text,Changed Field,Reason Code Duration
17144,RO10081211RO10081211_23,TO3,TO3,Uganda,RO10081211,RO10081211_2,RO10081211,3,Shipment Delivered,GSC,Distribution Order,RDC,Air,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DDP,8.5,8.5,37000.0,314500.0,37000.0,0.0,314500.0,5467.72,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-7.0,1.0,2,Delivered - On Time,2020-05-20,2020,2020-05,2020,2020-Q3,2020-04-24,2020,2020-04,2020,2020-Q3,2019-08-26,2019,2019-08,2019,2019-Q4,2020-01-31,2020,2020-01,2020,2020-Q2,2020-04-13,2020,2020-04,2020,2020 Q3,2020-04-17,2020,2020-04,2020,2020-Q3,2019-09-03,2019-09-05,,2019-10-15,2019-10-15,2019-10-16,2020-02-28,2020,2020-02,2020,2020-Q2,2020-03-06,,2020-03-05,,2020-04-09,2020-04-10,2020-04-10,2020-04-17,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,1.0,135.0,6.0,35.0,8.0,,AD012,"was pushed out of the RDC earlier to mitigate delay risks due to covid-19, FO checked order could be received without issue",AGREED_DELIVERY_DATE,-26.0
17216,RO10065231RO10065231_35,TO3,TO3,Mozambique,RO10065231,RO10065231_3,RO10065231,5,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317MISSION,,,,,N,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DAP,8.5,8.5,52300.0,444550.0,52300.0,0.0,444550.0,13952.45,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2019-08-16,2019,2019-08,2019,2019-Q4,2019-10-03,2019,2019-10,2020,2020-Q1,2018-10-23,2018,2018-10,2019,2019-Q1,2019-06-28,2019,2019-06,2019,2019-Q3,2019-09-19,2019,2019-09,2019,2019 Q4,2019-10-03,2019,2019-10,2020,2020-Q1,,2018-10-24,,2019-02-27,2019-02-28,2019-03-01,2019-03-15,2019,2019-03,2019,2019-Q2,2019-03-19,,2019-07-24,,2019-07-24,2019-07-28,2019-07-28,2019-10-03,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,127.0,1.0,14.0,131.0,0.0,71.0,,AD030,expiry date labelling issue on the tertiary and shipping cartons of Jadelle+trocars: RO is put on hold until resolution and products are available to ship and ADD can be reset,AGREED_DELIVERY_DATE,-28945.0
17220,RO10082138RO10082138_2018,TO3,TO3,Congo DRC,RO10082138,RO10082138_20,RO10082138,18,Shipment Delivered,GSC,Distribution Order,RDC,Air,Progestin Only Pills,Oral Contraceptives,100025AOB09W08V,"Levonorgestrel 30 mcg 35 Tablets/Cycle, 1 Cycle                                                                                 ",UNT,Cycle,1.0,7.361e-05,CBM,0.00778,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.3,0.3,12240.0,3672.0,12240.0,0.0,3672.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-3.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-03-12,2020,2020-03,2020,2020-Q2,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-02-15,2020,2020-02,2020,2020 Q2,2020-03-09,2020,2020-03,2020,2020-Q2,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-21,,2019-10-18,,2020-02-11,2020-02-13,2020-02-13,2020-03-09,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,9.0,116.0,27.0,,AD012,"""RDD was 3/31/2020, original ADD was 4/28/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD.""",AGREED_DELIVERY_DATE,-47.0
17315,RO10065242RO10065242_12,TO3,TO3,Mozambique,RO10065242,RO10065242_1,RO10065242,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,382320.0,99403.2,382320.0,0.0,99403.2,12916.47,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-9.0,1.0,2,Delivered - On Time,2020-04-13,2020,2020-04,2020,2020-Q3,2020-04-13,2020,2020-04,2020,2020-Q3,2018-10-23,2018,2018-10,2019,2019-Q1,2020-03-31,2020,2020-03,2020,2020-Q2,2020-04-01,2020,2020-04,2020,2020 Q3,2020-04-04,2020,2020-04,2020,2020-Q3,,2018-10-24,,2019-10-11,2019-10-14,2019-10-21,2019-11-15,2019,2019-11,2020,2020-Q1,2019-11-22,,2019-11-21,,2020-02-10,2020-02-19,2020-02-19,2020-04-04,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,355.0,7.0,25.0,6.0,81.0,54.0,,,,,
17854,RO10065244RO10065244_14,TO3,TO3,Mozambique,RO10065244,RO10065244_1,RO10065244,4,Shipment Delivered,GSC,Distribution Order,RDC,Land,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,South Africa,,DAP,0.23,0.23,581616.0,133771.68,581616.0,0.0,133771.68,8820.95,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-8.0,1.0,2,Delivered - On Time,2019-10-07,2019,2019-10,2020,2020-Q1,2019-11-08,2019,2019-11,2020,2020-Q1,2018-10-23,2018,2018-10,2019,2019-Q1,2019-06-28,2019,2019-06,2019,2019-Q3,2019-11-08,2019,2019-11,2020,2020 Q1,2019-10-31,2019,2019-10,2020,2020-Q1,,2018-10-24,,2019-03-20,2019-03-22,2019-03-25,2019-10-03,2019,2019-10,2020,2020-Q1,2019-10-08,,2019-10-09,,2019-10-28,2019-10-28,2019-10-28,2019-10-31,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,3.0,192.0,6.0,19.0,3.0,,AD999,"RO was on hold: PSM can only procure the WHO-PQed product. The reg requirements on packaging for a new pdt are uncertain. MZ FO and Mission are working to confirm the reg req, will secure a waiver before ldtmes are confirmed.",AGREED_DELIVERY_DATE,-28909.0
17921,RO10065240RO10065240_12,TO3,TO3,Mozambique,RO10065240,RO10065240_1,RO10065240,2,Shipment Delivered,GSC,Distribution Order,RDC,Land,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,South Africa,,DAP,0.23,0.23,394128.0,90649.44,394128.0,0.0,90649.44,7149.18,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-4.0,1.0,2,Delivered - On Time,2019-10-07,2019,2019-10,2020,2020-Q1,2019-11-08,2019,2019-11,2020,2020-Q1,2018-10-23,2018,2018-10,2019,2019-Q1,2019-06-28,2019,2019-06,2019,2019-Q3,2019-11-05,2019,2019-11,2020,2020 Q1,2019-11-04,2019,2019-11,2020,2020-Q1,,2018-10-24,,2019-03-20,2019-03-22,2019-03-25,2019-10-03,2019,2019-10,2020,2020-Q1,2019-10-07,,2019-10-09,,2019-10-29,2019-10-30,2019-10-30,2019-11-04,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,3.0,192.0,6.0,20.0,6.0,,AD999,"RO was on hold: PSM can only procure the WHO-PQed product. The reg requirements on packaging for a new pdt are uncertain. MZ FO and Mission are working to confirm the reg req, will secure a waiver before ldtmes are confirmed.",AGREED_DELIVERY_DATE,-28909.0
17953,RO10088244RO10088244_212,TO3,TO3,Congo DRC,RO10088244,RO10088244_2,RO10088244,12,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,15840.0,4118.4,15840.0,0.0,4118.4,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-02,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-02,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-02,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,146.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-23.0
18012,RO10105147RO10105147_12,TO3,TO3,Ghana,RO10105147,RO10105147_1,RO10105147,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100129GYV01S04G,"Etonogestrel 68 mg/Rod, 1 Rod Implant, 1 Each                                                                                   ",UNT,Each,1.0,0.00038889,CBM,0.0625,KGM             ,317MISSION,,,,,N,N.V. Organon,"Kloosterstraat 6, NL-5349 AB, Oss, The Netherlands",NL,"Merck, Sharp + Dohme B.V.",Belgium,,DDP,8.5,8.5,70321.0,597728.5,70321.0,0.0,597728.5,,Y,N,N,Y,Not On Time In Full,Not On Time In Full,On Time In Full,Between 8 and 30,23.0,1.0,2,Delivered - Late,2020-11-10,2020,2020-11,2021,2021-Q1,2020-11-10,2020,2020-11,2021,2021-Q1,2020-06-24,2020,2020-06,2020,2020-Q3,2020-08-31,2020,2020-08,2020,2020-Q4,2020-11-22,2020,2020-11,2021,2021 Q1,2020-12-03,2020,2020-12,2021,2021-Q1,,,,2020-08-25,2020-08-26,2020-09-01,2020-09-28,2020,2020-09,2020,2020-Q4,2020-10-01,,2020-10-12,,2020-10-28,2020-11-04,2020-11-04,2020-12-03,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,27.0,14.0,16.0,36.0,,,,,
18310,RO10084206RO10084206_11,TO3,TO3,Bangladesh,RO10084206,RO10084206_1,RO10084206,1,Partially Delivered,GSC,Distribution Order,RDC,Sea,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DDP,0.88,0.88,900000.0,792000.0,899600.0,0.0,791648.0,26880.67,N,Y,Y,Y,On Time Not In Full,On Time Not In Full,On Time Not In Full,,-4.0,1.0,2,Delivered - On Time,2020-06-12,2020,2020-06,2020,2020-Q3,2020-06-12,2020,2020-06,2020,2020-Q3,2019-07-10,2019,2019-07,2019,2019-Q4,2019-11-15,2019,2019-11,2020,2020-Q1,2020-05-30,2020,2020-05,2020,2020 Q3,2020-06-08,2020,2020-06,2020,2020-Q3,,,,2020-03-03,2020-03-12,2020-03-13,2020-03-13,2020,2020-03,2020,2020-Q2,2020-03-18,,2020-03-19,,2020-04-03,2020-04-13,2020-04-13,2020-06-08,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,6.0,15.0,66.0,,,,,
18568,RO10088158RO10088158_15,TO3,TO3,Uganda,RO10088158,RO10088158_1,RO10088158,5,Shipment Delivered,GSC,Distribution Order,RDC,Air,Copper-Bearing Intrauterine Devices,Intrauterine Devices ,100124TYR0EQ02L,"Copper TCu380A Intrauterine Device, 300 Each                                                                                    ",PKG,Each,300.0,0.047,CBM,8.38028,KGM             ,317MISSION,,,,,N,Pregna International Ltd.,"Damam, India",IN,Pregna International Ltd.,United Arab Emirates,,DDP,100.5,100.5,311.0,31255.5,311.0,0.0,31255.5,15893.1,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-06-18,2020,2020-06,2020,2020-Q3,2020-06-18,2020,2020-06,2020,2020-Q3,2020-01-08,2020,2020-01,2020,2020-Q2,2020-05-15,2020,2020-05,2020,2020-Q3,2020-06-17,2020,2020-06,2020,2020 Q3,2020-06-13,2020,2020-06,2020,2020-Q3,,2020-02-03,,2020-03-11,2020-03-12,,2020-04-29,2020,2020-04,2020,2020-Q3,2020-05-03,,2020-05-03,,2020-06-03,2020-06-07,2020-06-07,2020-06-13,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,,,4.0,31.0,10.0,,,,,
18596,RO10082140PO100127431,TO3,TO3,Congo DRC,RO10082140,PO10012743,PO10012743,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Sea,Standard Days Method,Standard Days Method,100122XXE01S01C,"Standard Days Method Color-Coded Plastic Beads, 1 Each                                                                          ",PCS,Each,1.0,,,,KGM             ,317MISSION,,,,,N,Cycle Technologies,"Welson Metal and Sanitary, Flat G 19/F Phase I, Superluck Industrial Building, 45-53 Sha Tsui Road, Tsuen Wan NT, Hong Kong",HK,Cycle Technologies,United States,FCA,DAP,1.44,1.44,15000.0,21600.0,15000.0,0.0,21600.0,4498.56,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-08-24,2020,2020-08,2020,2020-Q4,2020-08-12,2020,2020-08,2020,2020-Q4,2019-09-10,2019,2019-09,2019,2019-Q4,2020-03-31,2020,2020-03,2020,2020-Q2,2020-04-15,2020,2020-04,2020,2020 Q3,2020-08-12,2020,2020-08,2020,2020-Q4,2019-09-19,,,2019-09-19,2019-09-27,2019-09-30,2019-12-03,2019,2019-12,2020,2020-Q1,2020-01-20,,2020-01-20,,2020-02-05,2020-02-09,2020-02-09,2020-08-12,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,64.0,,,189.0,,AD012,"""RDD is 3/31/2020, original ADD was 8/27/2020
Waiver was obtained earlier than expected so PSM can deliver closer to the RDD""",AGREED_DELIVERY_DATE,-15.0
18846,RO10088244RO10088244_414,TO3,TO3,Congo DRC,RO10088244,RO10088244_4,RO10088244,14,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,28080.0,7300.8,28080.0,0.0,7300.8,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-12-25,2020,2020-12,2021,2021-Q1,2020-12-04,2020,2020-12,2021,2021-Q1,2020-01-17,2020,2020-01,2020,2020-Q2,2020-12-01,2020,2020-12,2021,2021-Q1,2020-09-06,2020,2020-09,2020,2020 Q4,2020-12-04,2020,2020-12,2021,2021-Q1,,,,2020-03-13,2020-03-13,2020-03-20,2020-05-12,2020,2020-05,2020,2020-Q3,2020-05-15,,2020-06-25,,2020-07-09,2020-07-20,2020-07-20,2020-12-04,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.0,53.0,44.0,14.0,148.0,,AD012,"RDD was 12/1; original ADD was 12/25. The waiver leadtime was shorter than usual, so PSM could deliver closer to the RDD.",AGREED_DELIVERY_DATE,-21.0
19061,RO10076167RO10076167_12,TO3,TO3,Guinea,RO10076167,RO10076167_1,RO10076167,2,Shipment Delivered,GSC,Distribution Order,RDC,Air,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W14K,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,,,,KGM             ,317MISSION,,,,,N,Mylan Laboratories Limited,"Plot 1606 to 1609 G.I.D.C., Sarigam, India",IN,Mylan Laboratories Limited,United Arab Emirates,,DAP,0.23,0.23,93744.0,21561.12,93744.0,0.0,21561.12,12123.67,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-5.0,1.0,2,Delivered - On Time,2020-02-04,2020,2020-02,2020,2020-Q2,2020-02-04,2020,2020-02,2020,2020-Q2,2019-05-06,2019,2019-05,2019,2019-Q3,2019-08-30,2019,2019-08,2019,2019-Q4,2020-01-28,2020,2020-01,2020,2020 Q2,2020-01-30,2020,2020-01,2020,2020-Q2,,,2019-08-07,2019-07-24,2019-11-04,2019-11-05,2019-11-05,2019,2019-11,2020,2020-Q1,2019-11-11,,2019-11-07,,2020-01-20,2020-01-21,2020-01-21,2020-01-30,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,2.0,74.0,10.0,,,,,
19111,RO10090221PO100162871,TO3,TO3,Bangladesh,RO10090221,PO10016287,PO10016287,1,Shipment Delivered,GSC,Purchase Order,Direct Drop,Land,Injectable Contraceptives,Injectable Contraceptives,100125GPA08P32Y,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, SR, 1 Vial                                                        ",UNT,Vial,1.0,5e-05,CBM,0.0125,KGM             ,317MISSION,,,,,N,Incepta Pharmaceuticals Ltd,"Unit 1, Injectable Potent Drug (IPD) Krishnapura, Sahabelishor, Dhamrai, Dhaka, Bangladesh",BD,Incepta Pharmaceuticals Ltd,Bangladesh,DDP,DAP,0.53,0.53,301320.0,159699.6,301320.0,0.0,159699.6,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,1.0,1.0,2,Delivered - On Time,2020-10-06,2020,2020-10,2021,2021-Q1,2020-10-06,2020,2020-10,2021,2021-Q1,2020-02-27,2020,2020-02,2020,2020-Q2,2020-08-28,2020,2020-08,2020,2020-Q4,2020-09-20,2020,2020-09,2020,2020 Q4,2020-10-07,2020,2020-10,2021,2021-Q1,,,,2020-07-24,2020-07-27,2020-07-28,2020-08-21,2020,2020-08,2020,2020-Q4,2020-09-20,,,,,2020-10-13,,,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,24.0,,,,,SD000,No delay,ESTIMATED_DELIVERY_DATE,
19169,RO10082137RO10082137_421,TO3,TO3,Congo DRC,RO10082137,RO10082137_4,RO10082137,21,Shipment Delivered,GSC,Distribution Order,RDC,Air,Injectable Contraceptives,Injectable Contraceptives,100125GPX01S08U,"Depot (IM) Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, w/ AD Syringe, Burn Boxes, 1 Each                                 ",UNT,Each,1.0,0.000133,CBM,0.0175,KGM             ,317MISSION,,,,,N,Pfizer Manufacturing Belgium NV,"API (7000 Portage Rd, Kalamazoo, MI 49001), Rijksweg 12, B-2870, Puurs, Belgium",BE,Pfizer Overseas LLC,Belgium,,DAP,0.88,0.88,8000.0,7040.0,8000.0,0.0,7040.0,,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-04-28,2020,2020-04,2020,2020-Q3,2020-04-28,2020,2020-04,2020,2020-Q3,2019-09-10,2019,2019-09,2019,2019-Q4,2019-12-31,2019,2019-12,2020,2020-Q1,2020-02-15,2020,2020-02,2020,2020 Q2,2020-04-28,2020,2020-04,2020,2020-Q3,,,,2019-09-19,2019-09-19,2019-10-08,2019-10-09,2019,2019-10,2020,2020-Q1,2019-10-16,,2019-10-16,,2020-02-06,2020-02-13,2020-02-13,2020-04-28,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,1.0,7.0,113.0,82.0,,,,,
19390,RO10084253RO10084253_22,TO3,TO3,Angola,RO10084253,RO10084253_2,RO10084253,2,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Implantable Contraceptives,Contraceptive Implants,100130GYV01S08P,"Levonorgestrel 75 mg/Rod w/ Trocar, 5 Year Efficacy, 2 Rod Implant, 1 Each                                                      ",PCS,Each,1.0,0.00014199999999999998,CBM,0.0217,KGM             ,317CORE,,,,,Y,Bayer Schering Pharma Oy,"Pansiontie 47, FI-20210, Turku, Finland",FI,Bayer AG,Belgium,,DAP,8.5,8.5,25000.0,212500.0,25000.0,0.0,212500.0,12996.24,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,0.0,1.0,2,Delivered - On Time,2020-02-28,2020,2020-02,2020,2020-Q2,2020-02-28,2020,2020-02,2020,2020-Q2,2019-11-05,2019,2019-11,2020,2020-Q1,2020-02-28,2020,2020-02,2020,2020-Q2,2020-02-20,2020,2020-02,2020,2020 Q2,2020-02-28,2020,2020-02,2020,2020-Q2,,2019-11-05,,2019-11-08,2019-11-20,2019-11-20,2019-12-11,2019,2019-12,2020,2020-Q1,2019-12-16,,2019-12-19,,2019-12-31,2020-01-06,2020-01-06,2020-02-28,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,8.0,12.0,59.0,,,,,
19999,RO10077206RO10077206_14,TO3,TO3,Madagascar,RO10077206,RO10077206_1,RO10077206,4,Shipment Delivered,GSC,Distribution Order,RDC,Sea,Combined Oral Contraceptives,Oral Contraceptives,100050AOA09W04D,"Levonorgestrel/Ethinyl Estradiol 150/30 mcg + Fe 75 mg, 28 Tablets/Cycle (PS), 1 Cycle                                          ",UNT,Cycle,1.0,7.5e-05,CBM,0.00927,KGM             ,317MISSION,,,,,N,Bayer Weimar GmbH and Co. KG,"Dobereiner Str. 20 99427 Weimar (bulk manufacturing), Bayer Pharma AG, Berlin (packaging and release), Germany",DE,Bayer AG,Belgium,,DAP,0.26,0.26,442080.0,114940.8,442080.0,0.0,114940.8,13030.0,Y,Y,Y,Y,On Time In Full,On Time In Full,On Time In Full,,-1.0,1.0,2,Delivered - On Time,2020-01-15,2020,2020-01,2020,2020-Q2,2019-10-30,2019,2019-10,2020,2020-Q1,2019-06-18,2019,2019-06,2019,2019-Q3,2019-10-16,2019,2019-10,2020,2020-Q1,2019-10-27,2019,2019-10,2020,2020 Q1,2019-10-29,2019,2019-10,2020,2020-Q1,,,2019-06-18,2019-08-19,2019-08-20,2019-08-21,2019-08-30,2019,2019-08,2019,2019-Q4,2019-09-04,,2019-09-06,,2019-09-12,2019-09-16,2019-09-16,2019-10-29,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,9.0,7.0,6.0,47.0,,AD012,Original ADD was 1/15/2020 but the mission requested an urgent delivery,AGREED_DELIVERY_DATE,-77.0
